fid,InputID,TargetID,Distance
"27997","99164","14756",3014736.09592857
"27998","99164","14757",3006766.01058771
"27999","99164","14760",3096871.08471021
"28000","99164","14767",3014156.82518676
"28001","99164","14769",3003304.33965042
"28002","99164","14770",3106575.78026327
"28003","99164","66419",1929093.28476531
"28004","99164","66422",1895349.51243666
"28005","99164","66423",1921281.89492654
"28006","99164","66424",1925397.93798922
"28007","99164","66425",1893858.23124306
"28008","99164","66427",1849718.42580153
"28009","99164","66428",1886782.9648493
"28010","99164","66429",1949409.88773582
"28011","99164","66431",1933533.00278044
"28012","99164","66432",1887965.49973807
"28013","99164","66434",1903774.15680374
"28014","99164","66436",1915754.66244202
"28015","99164","73844",1780453.81554923
"28016","99164","88120",1746510.56182461
"28017","99164","88121",1732633.46549835
"28018","99164","73848",1807022.74699017
"28019","99164","73851",1824824.3348713
"28020","99164","88124",1765348.23866439
"28021","99164","88125",1863146.55106384
"28022","99164","88126",1844763.5501135
"28023","99164","73852",1878209.60344295
"28024","99164","73853",1894615.04001087
"28025","99164","73855",1796299.84843663
"28026","99164","73857",1880325.96360508
"28027","99164","73858",1848853.11780595
"28028","99164","73859",1893659.97666198
"28029","99164","88130",1820748.38489406
"28030","99164","88132",1846030.12255704
"28031","99164","88134",1765884.79127471
"28032","99164","73860",1893172.35937965
"28033","99164","73901",1735787.2526063
"28034","99164","88135",1792274.57183543
"28035","99164","73931",1760490.68724734
"28036","99164","88136",1716399.31423723
"28037","99164","73932",1770331.80383501
"28038","99164","73933",1638484.59382401
"28039","99164","73937",1641062.76034103
"28040","99164","00936",5599505.60791365
"28041","99164","00949",5586866.19116848
"28042","99164","00950",5582261.18444024
"28043","99164","00951",5583476.80928447
"28044","99164","00952",5589017.21052319
"28045","99164","00953",5589342.69074029
"28046","99164","00956",5598270.99767583
"28047","99164","00957",5593320.21521934
"28048","99164","00959",5594327.34347934
"28049","99164","00960",5592606.18727238
"28050","99164","00961",5591609.86790965
"28051","99164","00962",5591239.89809201
"28052","99164","00965",5593435.61431769
"28053","99164","00966",5595742.09194858
"28054","99164","00968",5596645.02309088
"28055","99164","00969",5599183.10953529
"28056","99164","00971",5602161.90493132
"28057","99164","00976",5610041.70348708
"28058","99164","00979",5600410.28425161
"28059","99164","00982",5604379.79613116
"28060","99164","16054",3042950.45385407
"28061","99164","16055",3056638.25976879
"28062","99164","16056",3049181.00516069
"28063","99164","16057",3018095.12877643
"28064","99164","16059",3043398.53054141
"28065","99164","16061",3032363.02758671
"28066","99164","16063",3025311.89055212
"28067","99164","08554",3465221.58453296
"28068","99164","08555",3483484.22280813
"28069","99164","08558",3456278.17558753
"28070","99164","08559",3434746.14001165
"28071","99164","08560",3449331.35668109
"28072","99164","08561",3473735.22066491
"28073","99164","08562",3481697.75828607
"28074","99164","08608",3460956.88453374
"28075","99164","08609",3462659.50336901
"28076","99164","08610",3466213.433656
"28077","99164","08611",3464009.33663705
"28078","99164","08618",3457989.25185653
"28079","99164","08619",3465319.15671951
"28080","99164","08620",3472589.52088585
"28081","99164","08628",3454383.52259195
"28082","99164","08629",3463650.57995262
"28083","99164","08638",3459442.68806953
"28084","99164","08640",3485228.70715527
"28085","99164","08641",3484166.33038509
"28086","99164","08648",3461213.89923315
"28087","99164","08690",3468847.85394394
"28088","99164","08691",3474658.9492228
"28089","99164","08701",3511057.43036554
"28090","99164","27555",3454780.61861179
"28091","99164","27556",3395849.21355683
"28092","99164","39866",3245575.96251088
"28093","99164","39867",3201894.19435882
"28094","99164","27557",3442252.72561127
"28095","99164","27559",3382599.87158322
"28096","99164","39870",3276266.41166489
"28097","99164","39877",3225952.28280562
"28098","99164","39885",3251728.6637189
"28099","99164","39886",3230036.85590522
"28100","99164","27560",3389589.99863055
"28101","99164","27562",3390558.66089288
"28102","99164","39897",3311527.40627
"28103","99164","27563",3400549.29444472
"28104","99164","27565",3373025.87174174
"28105","99164","27568",3455031.9737005
"28106","99164","27569",3465034.39323886
"28107","99164","27571",3413979.79172847
"28108","99164","27572",3361928.44080071
"28109","99164","27573",3346250.55200202
"28110","99164","27574",3346620.45262088
"28111","99164","27576",3449499.74369973
"28112","99164","27577",3448486.35838824
"28113","99164","27581",3376450.61469713
"28114","99164","27582",3372972.00958967
"28115","99164","67049",1912302.56538494
"28116","99164","67050",1889137.04031098
"28117","99164","67051",1963431.16358033
"28118","99164","67052",1897314.46693602
"28119","99164","67053",1873633.24802959
"28120","99164","67054",1784274.13870999
"28121","99164","67055",1914496.98981736
"28122","99164","67056",1876072.37108806
"28123","99164","67057",1857368.54549319
"28124","99164","67058",1888281.94444987
"28125","99164","67059",1795393.51864894
"28126","99164","67060",1920001.76013635
"28127","99164","67061",1882738.75574912
"28128","99164","67062",1874003.79614582
"28129","99164","67063",1875665.28081388
"28130","99164","67065",1845273.07364185
"28131","99164","67066",1808222.6045007
"28132","99164","18017",3392292.61732061
"28133","99164","18018",3393185.32931092
"28134","99164","18020",3396258.46592653
"28135","99164","18030",3364331.00168601
"28136","99164","18031",3377088.90078299
"28137","99164","18032",3386249.30312431
"28138","99164","18034",3395639.02077382
"28139","99164","18035",3376545.00285436
"28140","99164","18036",3399624.03368122
"28141","99164","18037",3379156.91045631
"28142","99164","18038",3378498.5419288
"28143","99164","18040",3400795.76135427
"28144","99164","18041",3394136.6183479
"28145","99164","18042",3405099.99362672
"28146","99164","18045",3399231.2856795
"28147","99164","18046",3384435.38364595
"28148","99164","18049",3390457.91105622
"28149","99164","18051",3374170.50265706
"28150","99164","18052",3383450.85601081
"28151","99164","18053",3365085.51394069
"28152","99164","18054",3403282.75937528
"28153","99164","18055",3402340.48198909
"28154","99164","18056",3390081.13395872
"28155","99164","18058",3373147.79527442
"28156","99164","18059",3377837.18006766
"28157","99164","18062",3384904.76643412
"28158","99164","18063",3402783.2120393
"28159","99164","63627",2400350.54545134
"28160","99164","58250",1448696.44735435
"28161","99164","58251",1473011.32832636
"28162","99164","58254",1440032.38708308
"28163","99164","63628",2386827.99851441
"28164","99164","58256",1508582.12862186
"28165","99164","63629",2366510.1636918
"28166","99164","58257",1506351.23192822
"28167","99164","58258",1498881.39880658
"28168","99164","63630",2367112.84150635
"28169","99164","63631",2379383.02163239
"28170","99164","58259",1440445.39794204
"28171","99164","58260",1447003.68773853
"28172","99164","63633",2381582.81603035
"28173","99164","63636",2422205.04799204
"28174","99164","63637",2400850.59177384
"28175","99164","58261",1500414.88869014
"28176","99164","58262",1458782.83931117
"28177","99164","58265",1479414.41087968
"28178","99164","58266",1461079.7563483
"28179","99164","63638",2395631.09520248
"28180","99164","58267",1478115.16724751
"28181","99164","58269",1437387.68627577
"28182","99164","58270",1465266.7476933
"28183","99164","63640",2409624.34088852
"28184","99164","58271",1502231.89265069
"28185","99164","58272",1451136.89503166
"28186","99164","58273",1473854.32743333
"28187","99164","58274",1490927.34776362
"28188","99164","58275",1517393.35763564
"28189","99164","63645",2425191.37975548
"28190","99164","58276",1489988.71856206
"28191","99164","63648",2381336.79290825
"28192","99164","58277",1464309.4969547
"28193","99164","32446",3252407.80221208
"28194","99164","32447",3257120.79711288
"28195","99164","32448",3266028.71890901
"28196","99164","32449",3293286.85807034
"28197","99164","32455",3215364.98226175
"28198","99164","32456",3325065.23067727
"28199","99164","32459",3220691.08635403
"28200","99164","32460",3278083.10770156
"28201","99164","32461",3237558.271577
"28202","99164","32462",3231332.62800383
"28203","99164","32463",3242677.00690973
"28204","99164","32464",3196936.21110132
"28205","99164","32465",3319130.27929412
"28206","99164","32466",3265747.33926317
"28207","99164","32501",3143478.87436066
"28208","99164","32502",3144892.37073744
"28209","99164","32503",3141630.94364518
"28210","99164","32504",3141369.57366534
"28211","99164","32505",3138791.62430387
"28212","99164","32506",3136157.95056517
"28213","99164","32507",3139340.32329263
"28214","99164","32508",3143525.03730939
"28215","99164","32509",3131978.08683351
"28216","99164","32511",3140370.59487584
"28217","99164","32514",3135607.90900248
"28218","99164","32526",3128356.24483054
"28219","99164","32530",3143917.30598449
"28220","99164","73102",2060032.60464404
"28221","99164","73103",2058642.91338471
"28222","99164","73104",2060686.28535374
"28223","99164","71909",2427936.83381781
"28224","99164","73105",2057414.82870313
"28225","99164","73106",2058002.35608397
"28226","99164","73107",2055472.78688057
"28227","99164","73108",2058404.09338312
"28228","99164","71913",2435350.64262324
"28229","99164","73109",2062540.86567495
"28230","99164","71921",2429486.88688227
"28231","99164","71922",2444451.7632324
"28232","99164","73110",2068775.1798787
"28233","99164","73111",2059136.22446559
"28234","99164","71923",2465714.15057633
"28235","99164","73112",2052713.87475995
"28236","99164","71929",2441160.40080533
"28237","99164","71933",2415596.42704659
"28238","99164","73114",2051893.72420674
"28239","99164","71935",2393605.84398024
"28240","99164","71937",2350355.77938807
"28241","99164","73115",2067309.75752657
"28242","99164","71940",2438580.14380339
"28243","99164","73116",2051298.54174987
"28244","99164","71941",2459909.15638088
"28245","99164","73117",2063645.00666581
"28246","99164","51461",1791333.42251945
"28247","99164","51462",1868434.81448224
"28248","99164","51463",1846187.78459901
"28249","99164","51465",1815932.35977647
"28250","99164","51466",1816017.65378843
"28251","99164","51467",1823403.41670619
"28252","99164","51501",1806247.37608891
"28253","99164","51503",1813585.08118743
"28254","99164","51510",1800371.6654293
"28255","99164","51520",1801908.03826838
"28256","99164","51521",1833918.69477577
"28257","99164","51523",1758811.34920508
"28258","99164","51525",1840565.57147394
"28259","99164","93720",1117384.63325396
"28260","99164","93721",1131651.8477445
"28261","99164","93722",1125765.94358182
"28262","99164","93723",1128626.38315509
"28263","99164","93402",1307430.93947767
"28264","99164","93725",1142657.93557669
"28265","99164","93726",1124661.2897587
"28266","99164","93727",1128000.86461255
"28267","99164","93728",1129546.53263188
"28268","99164","93730",1112600.51498026
"28269","99164","93901",1180614.69161096
"28270","99164","93905",1175428.0927889
"28271","99164","93906",1171910.99884355
"28272","99164","93907",1167864.06341023
"28273","99164","93908",1180624.08487166
"28274","99164","93920",1235343.99679417
"28275","99164","93921",1197638.06504311
"28276","99164","93923",1205723.90726179
"28277","99164","93924",1206505.23989444
"28278","99164","93925",1179741.86955056
"28279","99164","93926",1186766.46288175
"28280","99164","93927",1217603.05170256
"28281","99164","93928",1235930.62910705
"28282","99164","93930",1211645.01955755
"28283","99164","93932",1236349.65658045
"28284","99164","93933",1179798.64420114
"28285","99164","93940",1192641.13472441
"28286","99164","14772",3052242.37636549
"28287","99164","14774",3116392.0644646
"28288","99164","14775",2992298.12975222
"28289","99164","14777",3094813.64837563
"28290","99164","14778",3091406.39379553
"28291","99164","14779",3067715.49848859
"28292","99164","14781",3002551.45460669
"28293","99164","14782",3024068.12990395
"28294","99164","14783",3060844.17149678
"28295","99164","14784",3012838.77355595
"28296","99164","14787",2998326.31776916
"28297","99164","14788",3099940.03283971
"28298","99164","14801",3181528.10583486
"28299","99164","14802",3136657.98760208
"28300","99164","14803",3136803.63829728
"28301","99164","14804",3129391.13660873
"28302","99164","14805",3213118.22906267
"28303","99164","14806",3141443.07785278
"28304","99164","14807",3135455.63883597
"28305","99164","14808",3148148.54949975
"28306","99164","14809",3155652.45219944
"28307","99164","14810",3166537.888462
"28308","99164","14812",3195316.10042004
"28309","99164","14813",3121537.50485253
"28310","99164","14814",3204770.30019261
"28311","99164","14815",3184433.3300481
"28312","99164","14816",3219639.76300471
"28313","99164","14817",3241842.02722709
"28314","99164","14818",3202107.54971835
"28315","99164","88201",1810775.41463753
"28316","99164","73938",1748312.17762796
"28317","99164","73939",1684026.67754215
"28318","99164","88203",1854750.18878554
"28319","99164","73942",1704100.24469697
"28320","99164","73944",1741661.09747302
